758,295,sedan,electric,automatic,6
759,490,minivan,gasoline,mechanical,5
760,196,minivan,electric,mechanical,6
761,395,cabriolet,gasoline,mechanical,6
762,101,pickup,electric,mechanical,3
763,932,minivan,electric,mechanical,2
764,88,pickup,electric,mechanical,6
765,598,cabriolet,gasoline,automatic,5
766,452,van,diesel,automatic,5
767,484,sedan,diesel,automatic,3
768,110,minivan,gasoline,mechanical,2
769,506,van,gasoline,automatic,5
770,18,sedan,gasoline,mechanical,3
771,158,minivan,electric,automatic,3
772,763,SUV,diesel,automatic,6
773,444,van,electric,automatic,4
774,232,van,diesel,mechanical,2
775,410,cabriolet,gasoline,automatic,6
776,975,sedan,gasoline,mechanical,4
777,300,cabriolet,electric,mechanical,6
778,480,sedan,electric,automatic,3
779,197,SUV,gasoline,mechanical,6
780,485,minivan,diesel,mechanical,4
781,464,cabriolet,diesel,mechanical,6
782,624,van,electric,mechanical,5
783,973,pickup,gasoline,automatic,3
784,77,cabriolet,diesel,automatic,2
785,782,cabriolet,gasoline,automatic,5
786,254,minivan,gasoline,mechanical,4
787,302,van,diesel,automatic,3
788,824,pickup,gasoline,automatic,6
789,588,cabriolet,electric,automatic,4
790,376,pickup,electric,mechanical,6
791,829,SUV,electric,mechanical,6
792,115,minivan,diesel,automatic,5
793,664,minivan,electric,mechanical,5
794,804,minivan,electric,automatic,6
795,336,cabriolet,gasoline,automatic,3
796,774,pickup,diesel,automatic,5
797,21,cabriolet,diesel,mechanical,3
798,245,cabriolet,diesel,mechanical,5
799,591,cabriolet,diesel,automatic,4
800,235,pickup,gasoline,automatic,6
801,294,van,gasoline,mechanical,4
802,350,pickup,electric,automatic,4
803,128,SUV,electric,mechanical,6
804,374,minivan,diesel,mechanical,2
805,256,SUV,gasoline,automatic,5
806,790,van,electric,automatic,5
807,652,minivan,diesel,mechanical,3
808,992,van,gasoline,automatic,5
809,494,sedan,diesel,mechanical,3
810,617,van,electric,automatic,6
811,431,van,diesel,mechanical,5
812,435,pickup,electric,mechanical,4
813,832,van,gasoline,mechanical,2
814,811,SUV,diesel,mechanical,6
815,44,van,diesel,automatic,5
816,968,van,gasoline,automatic,5
817,682,SUV,diesel,automatic,3
818,12,cabriolet,electric,mechanical,3
819,731,sedan,diesel,automatic,2
820,544,sedan,gasoline,mechanical,5
821,255,SUV,gasoline,automatic,3
822,888,cabriolet,gasoline,mechanical,4
823,325,pickup,diesel,mechanical,5
824,762,pickup,diesel,mechanical,2
825,298,sedan,electric,automatic,6
826,670,van,gasoline,automatic,3
827,947,pickup,gasoline,automatic,3
828,757,sedan,electric,automatic,5
829,285,SUV,electric,automatic,5
830,521,minivan,electric,automatic,5
831,814,minivan,electric,automatic,5
832,320,van,gasoline,automatic,5
833,357,sedan,gasoline,automatic,5
834,681,pickup,electric,mechanical,4
835,203,cabriolet,diesel,mechanical,2
836,355,minivan,electric,automatic,5
837,871,van,gasoline,automatic,2
838,629,pickup,diesel,mechanical,6
839,501,van,gasoline,mechanical,3
840,918,pickup,diesel,mechanical,3
841,217,pickup,electric,mechanical,3
842,794,SUV,electric,automatic,4
843,102,pickup,electric,automatic,3
844,1,pickup,diesel,mechanical,5
845,331,sedan,electric,automatic,6
846,734,minivan,gasoline,automatic,5
847,767,sedan,gasoline,mechanical,5
848,662,sedan,electric,automatic,4
849,649,sedan,electric,automatic,3
850,605,SUV,gasoline,automatic,3
851,198,minivan,gasoline,automatic,5
852,640,van,electric,mechanical,5
853,658,sedan,electric,automatic,2
854,569,SUV,gasoline,mechanical,2
855,511,SUV,diesel,automatic,6
856,637,minivan,diesel,automatic,2
857,742,van,gasoline,automatic,4
858,559,minivan,electric,mechanical,6
859,680,van,gasoline,mechanical,3
860,510,sedan,gasoline,automatic,5
861,742,van,diesel,mechanical,2
862,48,pickup,diesel,mechanical,2
863,606,sedan,diesel,automatic,5
864,915,van,gasoline,mechanical,2
865,229,sedan,gasoline,automatic,5
866,373,cabriolet,diesel,automatic,3
867,131,minivan,gasoline,mechanical,3
868,415,cabriolet,diesel,automatic,2
869,503,sedan,diesel,mechanical,5
870,81,sedan,diesel,mechanical,3
871,253,minivan,diesel,mechanical,3
872,971,minivan,diesel,automatic,5
873,243,minivan,diesel,automatic,4
874,96,minivan,gasoline,mechanical,2
875,304,van,electric,mechanical,5
876,218,sedan,electric,automatic,3
877,754,SUV,gasoline,mechanical,2
878,984,van,diesel,automatic,6
879,778,cabriolet,gasoline,mechanical,5
880,581,SUV,gasoline,automatic,3
881,163,minivan,gasoline,mechanical,3
882,278,SUV,gasoline,mechanical,2
883,730,sedan,electric,automatic,6
884,777,pickup,gasoline,mechanical,5
885,554,minivan,electric,automatic,6
886,920,cabriolet,gasoline,mechanical,4
887,361,minivan,electric,mechanical,5
888,922,sedan,gasoline,automatic,2
889,422,cabriolet,electric,automatic,6
890,302,van,electric,mechanical,6
891,528,pickup,diesel,mechanical,5
892,946,cabriolet,diesel,mechanical,5
893,453,minivan,electric,mechanical,3
894,545,sedan,electric,mechanical,5
895,328,cabriolet,electric,automatic,5
896,650,sedan,diesel,automatic,6
897,296,pickup,electric,mechanical,5
898,923,pickup,gasoline,mechanical,5
899,245,van,electric,mechanical,5
900,425,van,diesel,automatic,4
901,176,minivan,diesel,mechanical,4
902,734,pickup,electric,automatic,2
903,70,cabriolet,electric,automatic,2
904,879,pickup,gasoline,mechanical,5
905,25,SUV,diesel,mechanical,5
906,369,cabriolet,gasoline,automatic,5
907,82,sedan,gasoline,automatic,5
908,979,van,diesel,mechanical,5
909,95,sedan,diesel,automatic,4
910,66,van,electric,automatic,3
911,76,van,diesel,mechanical,4
912,877,pickup,gasoline,automatic,6
913,324,SUV,gasoline,automatic,5
914,633,van,gasoline,mechanical,5
915,537,SUV,diesel,mechanical,6
916,230,pickup,gasoline,mechanical,5
917,570,minivan,gasoline,mechanical,2
918,980,SUV,electric,mechanical,4
919,885,sedan,electric,automatic,5
920,494,cabriolet,gasoline,mechanical,5
921,935,cabriolet,gasoline,mechanical,6
922,508,pickup,electric,automatic,5
923,261,minivan,diesel,mechanical,3
924,812,cabriolet,gasoline,automatic,5
925,490,cabriolet,diesel,automatic,3
926,630,sedan,electric,mechanical,6
927,709,sedan,electric,automatic,5
928,469,van,gasoline,mechanical,3
929,810,cabriolet,electric,mechanical,6
930,150,pickup,gasoline,mechanical,5
931,623,cabriolet,diesel,automatic,6
932,631,sedan,diesel,mechanical,3
933,191,van,diesel,automatic,2
934,327,minivan,gasoline,mechanical,5
935,76,cabriolet,gasoline,automatic,6
936,469,SUV,diesel,automatic,3
937,471,cabriolet,electric,mechanical,5
938,322,minivan,gasoline,mechanical,6
939,366,minivan,electric,automatic,4
940,353,SUV,gasoline,automatic,4
941,560,minivan,diesel,automatic,6
942,270,sedan,diesel,automatic,6
943,82,cabriolet,gasoline,automatic,3
944,741,minivan,gasoline,automatic,6
945,870,minivan,diesel,automatic,5
946,965,pickup,diesel,mechanical,6
947,572,pickup,gasoline,mechanical,4
948,963,SUV,gasoline,mechanical,4
949,427,sedan,electric,mechanical,5
950,419,sedan,electric,automatic,3
951,835,pickup,gasoline,automatic,5
952,271,minivan,diesel,mechanical,5
953,596,pickup,gasoline,mechanical,2
954,990,minivan,diesel,automatic,5
955,596,SUV,diesel,automatic,4
956,710,cabriolet,diesel,mechanical,2
957,608,van,electric,automatic,3
958,295,cabriolet,electric,mechanical,2
959,370,SUV,electric,automatic,6
960,381,pickup,gasoline,automatic,6
961,758,cabriolet,diesel,mechanical,6
962,241,sedan,gasoline,automatic,6
963,978,pickup,gasoline,automatic,6
964,826,cabriolet,electric,automatic,2
965,981,minivan,gasoline,mechanical,6
966,894,van,electric,automatic,5
967,189,van,gasoline,mechanical,2
968,460,van,diesel,automatic,6
969,85,minivan,electric,automatic,3
970,605,cabriolet,gasoline,mechanical,4
971,770,pickup,electric,automatic,3
972,30,sedan,gasoline,mechanical,2
973,445,SUV,gasoline,automatic,5
974,682,minivan,diesel,mechanical,3
975,895,pickup,gasoline,automatic,3
976,875,cabriolet,diesel,automatic,2
977,892,SUV,diesel,mechanical,6
978,784,pickup,diesel,mechanical,6
979,596,cabriolet,electric,automatic,6
980,928,SUV,electric,automatic,2
981,641,van,electric,mechanical,2
982,791,sedan,diesel,automatic,5
983,926,minivan,gasoline,mechanical,2
984,695,cabriolet,diesel,automatic,5
985,856,cabriolet,gasoline,mechanical,2
986,460,pickup,diesel,automatic,3
987,170,SUV,diesel,mechanical,3
988,226,cabriolet,gasoline,automatic,4
989,80,van,electric,mechanical,2
990,440,van,electric,automatic,5
991,30,van,gasoline,automatic,4
992,468,van,electric,mechanical,3
993,154,sedan,diesel,automatic,6
994,528,van,gasoline,automatic,4
995,724,van,electric,mechanical,5
996,270,SUV,diesel,automatic,4
997,906,pickup,electric,automatic,2
998,57,SUV,electric,automatic,5
999,270,minivan,diesel,automatic,2
1000,542,minivan,diesel,automatic,6
